gene1,gene2
ENSG00000122376,ENSG00000141219
ENSG00000122376,ENSG00000136521
ENSG00000122376,ENSG00000114573
ENSG00000122376,ENSG00000124172
ENSG00000122376,ENSG00000132510
ENSG00000122376,ENSG00000156411
ENSG00000122376,ENSG00000166136
ENSG00000122376,ENSG00000147416
ENSG00000122376,ENSG00000110717
ENSG00000122376,ENSG00000110955
ENSG00000122376,ENSG00000267855
ENSG00000122376,ENSG00000183878
ENSG00000122376,ENSG00000099795
ENSG00000122376,ENSG00000185883
ENSG00000122376,ENSG00000169020
ENSG00000122376,ENSG00000116039
ENSG00000122376,ENSG00000127540
ENSG00000122376,ENSG00000147684
ENSG00000122376,ENSG00000135940
ENSG00000122376,ENSG00000262814
ENSG00000122376,ENSG00000100554
ENSG00000122376,ENSG00000186010
ENSG00000122376,ENSG00000167283
ENSG00000122376,ENSG00000173915
ENSG00000122376,ENSG00000167792
ENSG00000122376,ENSG00000010256
ENSG00000122376,ENSG00000249209
ENSG00000122376,ENSG00000115286
ENSG00000122376,ENSG00000116459
ENSG00000122376,ENSG00000169021
ENSG00000122376,ENSG00000147123
ENSG00000122376,ENSG00000164405
ENSG00000122376,ENSG00000241837
ENSG00000122376,ENSG00000004779
ENSG00000122376,ENSG00000159199
ENSG00000122376,ENSG00000127184
ENSG00000122376,ENSG00000156467
ENSG00000122376,ENSG00000241468
ENSG00000122376,ENSG00000147050
ENSG00000122376,ENSG00000154723
ENSG00000122376,ENSG00000178741
ENSG00000122376,ENSG00000117410
ENSG00000122376,ENSG00000213619
ENSG00000122376,ENSG00000249222
ENSG00000122376,ENSG00000179091
ENSG00000122376,ENSG00000117118
ENSG00000122376,ENSG00000167863
ENSG00000122376,ENSG00000165629
ENSG00000122376,ENSG00000152234
ENSG00000122376,ENSG00000131143
ENSG00000122376,ENSG00000128524
ENSG00000122376,ENSG00000134690
ENSG00000122376,ENSG00000178952
ENSG00000122376,ENSG00000154518
ENSG00000122376,ENSG00000158042
ENSG00000122376,ENSG00000158864
ENSG00000122406,ENSG00000198728
ENSG00000122406,ENSG00000149557
ENSG00000122406,ENSG00000188393
ENSG00000122406,ENSG00000182768
ENSG00000122406,ENSG00000034053
ENSG00000122406,ENSG00000184697
ENSG00000122406,ENSG00000114933
ENSG00000122406,ENSG00000105205
ENSG00000122406,ENSG00000147065
ENSG00000122406,ENSG00000169855
ENSG00000122406,ENSG00000129083
ENSG00000122406,ENSG00000188089
ENSG00000122484,ENSG00000198176
ENSG00000122484,ENSG00000099995
ENSG00000122484,ENSG00000147065
ENSG00000122550,ENSG00000184047
ENSG00000122550,ENSG00000032742
ENSG00000122550,ENSG00000115760
ENSG00000122550,ENSG00000234602
ENSG00000122550,ENSG00000160188
ENSG00000122550,ENSG00000221983
ENSG00000122550,ENSG00000143947
ENSG00000122550,ENSG00000131508
ENSG00000122550,ENSG00000170315
ENSG00000122550,ENSG00000164305
ENSG00000122550,ENSG00000132906
ENSG00000122550,ENSG00000150991
ENSG00000122550,ENSG00000165806
ENSG00000122565,ENSG00000100294
ENSG00000122565,ENSG00000063438
ENSG00000122566,ENSG00000173269
ENSG00000122574,ENSG00000213218
ENSG00000122592,ENSG00000131370
ENSG00000122592,ENSG00000206559
ENSG00000122641,ENSG00000126254
ENSG00000122641,ENSG00000101336
ENSG00000122674,ENSG00000203747
ENSG00000122691,ENSG00000111790
ENSG00000122692,ENSG00000170293
ENSG00000122692,ENSG00000171169
ENSG00000122692,ENSG00000170340
ENSG00000122692,ENSG00000144802
ENSG00000122729,ENSG00000132356
ENSG00000122729,ENSG00000214013
ENSG00000122735,ENSG00000141161
ENSG00000122735,ENSG00000250644
ENSG00000122741,ENSG00000032742
ENSG00000122741,ENSG00000105650
ENSG00000122778,ENSG00000165102
ENSG00000122778,ENSG00000181523
ENSG00000122778,ENSG00000135677
ENSG00000122783,ENSG00000124802
ENSG00000122783,ENSG00000113643
ENSG00000122783,ENSG00000172053
ENSG00000122783,ENSG00000166986
ENSG00000122783,ENSG00000164022
ENSG00000122783,ENSG00000115866
ENSG00000122783,ENSG00000185345
ENSG00000122783,ENSG00000065427
ENSG00000122783,ENSG00000133706
ENSG00000122783,ENSG00000136628
ENSG00000122783,ENSG00000196305
ENSG00000122786,ENSG00000175324
ENSG00000122787,ENSG00000143751
ENSG00000122861,ENSG00000197079
ENSG00000122861,ENSG00000114019
ENSG00000122862,ENSG00000184207
ENSG00000122884,ENSG00000162650
ENSG00000122884,ENSG00000078668
ENSG00000122952,ENSG00000143995
ENSG00000122970,ENSG00000105810
ENSG00000123066,ENSG00000065054
ENSG00000123080,ENSG00000183579
ENSG00000123080,ENSG00000105650
ENSG00000123094,ENSG00000146085
ENSG00000123095,ENSG00000179295
ENSG00000123095,ENSG00000100401
ENSG00000123095,ENSG00000015285
ENSG00000123095,ENSG00000160691
ENSG00000123095,ENSG00000111679
ENSG00000123095,ENSG00000177885
ENSG00000123095,ENSG00000115085
ENSG00000123095,ENSG00000127314
ENSG00000123095,ENSG00000104814
ENSG00000123095,ENSG00000100836
ENSG00000123095,ENSG00000197943
ENSG00000123095,ENSG00000095585
ENSG00000123095,ENSG00000110395
ENSG00000123095,ENSG00000183155
ENSG00000123095,ENSG00000010810
ENSG00000123095,ENSG00000154016
ENSG00000123095,ENSG00000213658
ENSG00000123095,ENSG00000113263
ENSG00000123095,ENSG00000160293
ENSG00000123095,ENSG00000071051
ENSG00000123095,ENSG00000124181
ENSG00000123095,ENSG00000100351
ENSG00000123095,ENSG00000081237
ENSG00000123095,ENSG00000141968
ENSG00000123095,ENSG00000010671
ENSG00000123095,ENSG00000115904
ENSG00000123095,ENSG00000197122
ENSG00000123095,ENSG00000135605
ENSG00000123095,ENSG00000254087
ENSG00000123095,ENSG00000198821
ENSG00000123095,ENSG00000116473
ENSG00000123095,ENSG00000013725
ENSG00000123095,ENSG00000167286
ENSG00000123095,ENSG00000158092
ENSG00000123095,ENSG00000134215
ENSG00000123095,ENSG00000011600
ENSG00000123095,ENSG00000082074
ENSG00000123095,ENSG00000165025
ENSG00000123095,ENSG00000141293
ENSG00000123096,ENSG00000189060
ENSG00000123096,ENSG00000198681
ENSG00000123104,ENSG00000104825
ENSG00000123104,ENSG00000131508
ENSG00000123104,ENSG00000130985
ENSG00000123104,ENSG00000072401
ENSG00000123104,ENSG00000100906
ENSG00000123143,ENSG00000067533
ENSG00000123154,ENSG00000100266
ENSG00000123159,ENSG00000077549
ENSG00000123200,ENSG00000075131
ENSG00000123219,ENSG00000118997
ENSG00000123240,ENSG00000116095
ENSG00000123240,ENSG00000136854
ENSG00000123240,ENSG00000116455
ENSG00000123240,ENSG00000113196
ENSG00000123297,ENSG00000129083
ENSG00000123297,ENSG00000184697
ENSG00000123297,ENSG00000169855
ENSG00000123338,ENSG00000107036
ENSG00000123353,ENSG00000186198
ENSG00000123358,ENSG00000175324
ENSG00000123360,ENSG00000276903
ENSG00000123374,ENSG00000157404
ENSG00000123374,ENSG00000032742
ENSG00000123374,ENSG00000113303
ENSG00000123374,ENSG00000183579
ENSG00000123374,ENSG00000105650
ENSG00000123384,ENSG00000143382
ENSG00000123384,ENSG00000197079
ENSG00000123395,ENSG00000108515
ENSG00000123395,ENSG00000172380
ENSG00000123395,ENSG00000111674
ENSG00000123395,ENSG00000143627
ENSG00000123395,ENSG00000067225
ENSG00000123395,ENSG00000131482
ENSG00000123395,ENSG00000131473
ENSG00000123395,ENSG00000146701
ENSG00000123395,ENSG00000113196
ENSG00000123395,ENSG00000074800
ENSG00000123395,ENSG00000188316
ENSG00000123395,ENSG00000062485
ENSG00000123395,ENSG00000124253
ENSG00000123395,ENSG00000173599
ENSG00000123416,ENSG00000184207
ENSG00000123416,ENSG00000187676
ENSG00000123453,ENSG00000156873
ENSG00000123485,ENSG00000158882
ENSG00000123595,ENSG00000203747
ENSG00000123700,ENSG00000135900
ENSG00000123737,ENSG00000095637
ENSG00000123739,ENSG00000158941
ENSG00000123836,ENSG00000114446
ENSG00000123908,ENSG00000104529
ENSG00000123908,ENSG00000103319
ENSG00000123975,ENSG00000032742
ENSG00000123983,ENSG00000152952
ENSG00000123983,ENSG00000152208
ENSG00000123983,ENSG00000179915
ENSG00000123983,ENSG00000110076
ENSG00000123999,ENSG00000164091
ENSG00000124003,ENSG00000100603
ENSG00000124003,ENSG00000139289
ENSG00000124003,ENSG00000114021
ENSG00000124107,ENSG00000213339
ENSG00000124126,ENSG00000276903
ENSG00000124126,ENSG00000170037
ENSG00000124145,ENSG00000196139
ENSG00000124151,ENSG00000214706
ENSG00000124151,ENSG00000162643
ENSG00000124151,ENSG00000108312
ENSG00000124151,ENSG00000141527
ENSG00000124151,ENSG00000112658
ENSG00000124155,ENSG00000093000
ENSG00000124171,ENSG00000105270
ENSG00000124172,ENSG00000122376
ENSG00000124181,ENSG00000123095
ENSG00000124181,ENSG00000131966
ENSG00000124181,ENSG00000117153
ENSG00000124181,ENSG00000170037
ENSG00000124193,ENSG00000133121
ENSG00000124193,ENSG00000169554
ENSG00000124222,ENSG00000115423
ENSG00000124222,ENSG00000160282
ENSG00000124222,ENSG00000172023
ENSG00000124222,ENSG00000116641
ENSG00000124232,ENSG00000102100
ENSG00000124253,ENSG00000123395
ENSG00000124256,ENSG00000182890
ENSG00000124302,ENSG00000165282
ENSG00000124302,ENSG00000197563
ENSG00000124302,ENSG00000143315
ENSG00000124302,ENSG00000151665
ENSG00000124302,ENSG00000136908
ENSG00000124302,ENSG00000060642
ENSG00000124333,ENSG00000115423
ENSG00000124333,ENSG00000159131
ENSG00000124333,ENSG00000116641
ENSG00000124333,ENSG00000147509
ENSG00000124333,ENSG00000160282
ENSG00000124333,ENSG00000172023
ENSG00000124357,ENSG00000183018
ENSG00000124380,ENSG00000170293
ENSG00000124383,ENSG00000070388
ENSG00000124383,ENSG00000186862
ENSG00000124383,ENSG00000186895
ENSG00000124383,ENSG00000138675
ENSG00000124383,ENSG00000105329
ENSG00000124383,ENSG00000137462
ENSG00000124383,ENSG00000115884
ENSG00000124383,ENSG00000105976
ENSG00000124383,ENSG00000156427
ENSG00000124383,ENSG00000157593
ENSG00000124383,ENSG00000017427
ENSG00000124383,ENSG00000178568
ENSG00000124383,ENSG00000128052
ENSG00000124383,ENSG00000141736
ENSG00000124383,ENSG00000166147
ENSG00000124383,ENSG00000108821
ENSG00000124383,ENSG00000182492
ENSG00000124383,ENSG00000075388
ENSG00000124383,ENSG00000107831
ENSG00000124383,ENSG00000117122
ENSG00000124383,ENSG00000110811
ENSG00000124383,ENSG00000102678
ENSG00000124383,ENSG00000119699
ENSG00000124383,ENSG00000232810
ENSG00000124383,ENSG00000187955
ENSG00000124383,ENSG00000078579
ENSG00000124383,ENSG00000118523
ENSG00000124383,ENSG00000158815
ENSG00000124383,ENSG00000065361
ENSG00000124383,ENSG00000065978
ENSG00000124383,ENSG00000204449
ENSG00000124383,ENSG00000113140
ENSG00000124383,ENSG00000198728
ENSG00000124383,ENSG00000070193
ENSG00000124383,ENSG00000136869
ENSG00000124383,ENSG00000115414
ENSG00000124383,ENSG00000164692
ENSG00000124383,ENSG00000196468
ENSG00000124383,ENSG00000122176
ENSG00000124383,ENSG00000140285
ENSG00000124383,ENSG00000147437
ENSG00000124383,ENSG00000111241
ENSG00000124383,ENSG00000242372
ENSG00000124383,ENSG00000060138
ENSG00000124383,ENSG00000168542
ENSG00000124383,ENSG00000138798
ENSG00000124383,ENSG00000146648
ENSG00000124383,ENSG00000157766
ENSG00000124383,ENSG00000109072
ENSG00000124383,ENSG00000140945
ENSG00000124383,ENSG00000142798
ENSG00000124383,ENSG00000139329
ENSG00000124383,ENSG00000038427
ENSG00000124422,ENSG00000164047
ENSG00000124422,ENSG00000102100
ENSG00000124469,ENSG00000116031
ENSG00000124469,ENSG00000141385
ENSG00000124479,ENSG00000187288
ENSG00000124523,ENSG00000242110
ENSG00000124523,ENSG00000151687
ENSG00000124541,ENSG00000186862
ENSG00000124541,ENSG00000204449
ENSG00000124562,ENSG00000144802
ENSG00000124562,ENSG00000171169
ENSG00000124562,ENSG00000170293
ENSG00000124570,ENSG00000164816
ENSG00000124571,ENSG00000186010
ENSG00000124571,ENSG00000137806
ENSG00000124571,ENSG00000173660
ENSG00000124571,ENSG00000169021
ENSG00000124571,ENSG00000151366
ENSG00000124571,ENSG00000140990
ENSG00000124571,ENSG00000147684
ENSG00000124571,ENSG00000164919
ENSG00000124571,ENSG00000090266
ENSG00000124571,ENSG00000131495
ENSG00000124571,ENSG00000164405
ENSG00000124571,ENSG00000109390
ENSG00000124571,ENSG00000161281
ENSG00000124571,ENSG00000023228
ENSG00000124571,ENSG00000164258
ENSG00000124571,ENSG00000130414
ENSG00000124571,ENSG00000115286
ENSG00000124571,ENSG00000167792
ENSG00000124571,ENSG00000110717
ENSG00000124571,ENSG00000099795
ENSG00000124571,ENSG00000156885
ENSG00000124571,ENSG00000140740
ENSG00000124571,ENSG00000128609
ENSG00000124571,ENSG00000179091
ENSG00000124571,ENSG00000136521
ENSG00000124571,ENSG00000119421
ENSG00000124571,ENSG00000213619
ENSG00000124571,ENSG00000267855
ENSG00000124571,ENSG00000158864
ENSG00000124571,ENSG00000131174
ENSG00000124571,ENSG00000178127
ENSG00000124571,ENSG00000156467
ENSG00000124571,ENSG00000170906
ENSG00000124571,ENSG00000139180
ENSG00000124571,ENSG00000131143
ENSG00000124571,ENSG00000184983
ENSG00000124571,ENSG00000126267
ENSG00000124571,ENSG00000184752
ENSG00000124571,ENSG00000147123
ENSG00000124571,ENSG00000166136
ENSG00000124571,ENSG00000165264
ENSG00000124571,ENSG00000010256
ENSG00000124571,ENSG00000183648
ENSG00000124571,ENSG00000169020
ENSG00000124571,ENSG00000135940
ENSG00000124571,ENSG00000189043
ENSG00000124571,ENSG00000145494
ENSG00000124571,ENSG00000178741
ENSG00000124571,ENSG00000160194
ENSG00000124571,ENSG00000259112
ENSG00000124571,ENSG00000119013
ENSG00000124571,ENSG00000168653
ENSG00000124571,ENSG00000004779
ENSG00000124571,ENSG00000163348
ENSG00000124571,ENSG00000174886
ENSG00000124571,ENSG00000113845
ENSG00000124571,ENSG00000083093
ENSG00000124571,ENSG00000127540
ENSG00000124571,ENSG00000127184
ENSG00000124571,ENSG00000125356
ENSG00000124571,ENSG00000184076
ENSG00000124578,ENSG00000198176
ENSG00000124578,ENSG00000253548
ENSG00000124578,ENSG00000167850
ENSG00000124578,ENSG00000164047
ENSG00000124578,ENSG00000100294
ENSG00000124578,ENSG00000147065
ENSG00000124578,ENSG00000005022
ENSG00000124578,ENSG00000102100
ENSG00000124578,ENSG00000118997
ENSG00000124587,ENSG00000116095
ENSG00000124593,ENSG00000099203
ENSG00000124614,ENSG00000182768
ENSG00000124614,ENSG00000111196
ENSG00000124614,ENSG00000134262
ENSG00000124614,ENSG00000149557
ENSG00000124614,ENSG00000188393
ENSG00000124614,ENSG00000129083
ENSG00000124614,ENSG00000188089
ENSG00000124614,ENSG00000198728
ENSG00000124614,ENSG00000105205
ENSG00000124614,ENSG00000131748
ENSG00000124614,ENSG00000114933
ENSG00000124635,ENSG00000198176
ENSG00000124635,ENSG00000005022
ENSG00000124635,ENSG00000008516
ENSG00000124635,ENSG00000167850
ENSG00000124635,ENSG00000147065
ENSG00000124641,ENSG00000147065
ENSG00000124641,ENSG00000065054
ENSG00000124688,ENSG00000108679
ENSG00000124702,ENSG00000134780
ENSG00000124702,ENSG00000032742
ENSG00000124713,ENSG00000156873
ENSG00000124731,ENSG00000100889
ENSG00000124762,ENSG00000112232
ENSG00000124762,ENSG00000032742
ENSG00000124762,ENSG00000183579
ENSG00000124762,ENSG00000157404
ENSG00000124762,ENSG00000105650
ENSG00000124783,ENSG00000188089
ENSG00000124787,ENSG00000103319
ENSG00000124787,ENSG00000163348
ENSG00000124789,ENSG00000121797
ENSG00000124789,ENSG00000142409
ENSG00000124789,ENSG00000158435
ENSG00000124802,ENSG00000122783
ENSG00000124813,ENSG00000237693
ENSG00000124813,ENSG00000102349
ENSG00000124935,ENSG00000182107
ENSG00000125037,ENSG00000118600
ENSG00000125037,ENSG00000116473
ENSG00000125084,ENSG00000269964
ENSG00000125084,ENSG00000143398
ENSG00000125107,ENSG00000170315
ENSG00000125166,ENSG00000169271
ENSG00000125266,ENSG00000130177
ENSG00000125266,ENSG00000166167
ENSG00000125266,ENSG00000004897
ENSG00000125266,ENSG00000176248
ENSG00000125266,ENSG00000117399
ENSG00000125266,ENSG00000055130
ENSG00000125266,ENSG00000072803
ENSG00000125266,ENSG00000152601
ENSG00000125266,ENSG00000053900
ENSG00000125266,ENSG00000129055
ENSG00000125266,ENSG00000174720
ENSG00000125266,ENSG00000153107
ENSG00000125266,ENSG00000170312
ENSG00000125266,ENSG00000166295
ENSG00000125266,ENSG00000105325
ENSG00000125266,ENSG00000164162
ENSG00000125266,ENSG00000094880
ENSG00000125266,ENSG00000089053
ENSG00000125266,ENSG00000113558
ENSG00000125266,ENSG00000196510
ENSG00000125266,ENSG00000176386
ENSG00000125266,ENSG00000100387
ENSG00000125266,ENSG00000166851
ENSG00000125266,ENSG00000110200
ENSG00000125347,ENSG00000275700
ENSG00000125347,ENSG00000165409
ENSG00000125351,ENSG00000117118
ENSG00000125351,ENSG00000104529
ENSG00000125352,ENSG00000135441
ENSG00000125352,ENSG00000170340
ENSG00000125352,ENSG00000136271
ENSG00000125352,ENSG00000137942
ENSG00000125352,ENSG00000170293
ENSG00000125352,ENSG00000144802
ENSG00000125352,ENSG00000171169
ENSG00000125356,ENSG00000150961
ENSG00000125356,ENSG00000167080
ENSG00000125356,ENSG00000124571
ENSG00000125378,ENSG00000152207
ENSG00000125398,ENSG00000111790
ENSG00000125398,ENSG00000155008
ENSG00000125409,ENSG00000003400
ENSG00000125414,ENSG00000179761
ENSG00000125414,ENSG00000113552
ENSG00000125414,ENSG00000154889
ENSG00000125445,ENSG00000090402
ENSG00000125445,ENSG00000129083
ENSG00000125445,ENSG00000169855
ENSG00000125445,ENSG00000182768
ENSG00000125445,ENSG00000147065
ENSG00000125445,ENSG00000184697
ENSG00000125445,ENSG00000134326
ENSG00000125445,ENSG00000272398
ENSG00000125445,ENSG00000188393
ENSG00000125447,ENSG00000003509
ENSG00000125449,ENSG00000136271
ENSG00000125449,ENSG00000170293
ENSG00000125449,ENSG00000144802
ENSG00000125450,ENSG00000142409
ENSG00000125450,ENSG00000158435
ENSG00000125458,ENSG00000242110
ENSG00000125538,ENSG00000108590
ENSG00000125538,ENSG00000108602
ENSG00000125538,ENSG00000101336
ENSG00000125538,ENSG00000226761
ENSG00000125538,ENSG00000068078
ENSG00000125538,ENSG00000167419
ENSG00000125538,ENSG00000067533
ENSG00000125538,ENSG00000275700
ENSG00000125538,ENSG00000113594
ENSG00000125538,ENSG00000150779
ENSG00000125618,ENSG00000153975
ENSG00000125630,ENSG00000184221
ENSG00000125630,ENSG00000139133
ENSG00000125630,ENSG00000034053
ENSG00000125630,ENSG00000147065
ENSG00000125651,ENSG00000198176
ENSG00000125651,ENSG00000065054
ENSG00000125651,ENSG00000147065
ENSG00000125652,ENSG00000240771
ENSG00000125686,ENSG00000105205
ENSG00000125686,ENSG00000188393
ENSG00000125686,ENSG00000147065
ENSG00000125686,ENSG00000149557
ENSG00000125686,ENSG00000184697
ENSG00000125686,ENSG00000167965
ENSG00000125686,ENSG00000169855
ENSG00000125686,ENSG00000108312
ENSG00000125686,ENSG00000162643
ENSG00000125686,ENSG00000141527
ENSG00000125686,ENSG00000129083
ENSG00000125686,ENSG00000065054
ENSG00000125686,ENSG00000214706
ENSG00000125686,ENSG00000100142
ENSG00000125686,ENSG00000182768
ENSG00000125691,ENSG00000147065
ENSG00000125691,ENSG00000129083
ENSG00000125691,ENSG00000134326
ENSG00000125691,ENSG00000169855
ENSG00000125691,ENSG00000188393
ENSG00000125691,ENSG00000188089
ENSG00000125691,ENSG00000034053
ENSG00000125691,ENSG00000198728
ENSG00000125691,ENSG00000184697
ENSG00000125691,ENSG00000149557
ENSG00000125691,ENSG00000182768
ENSG00000125691,ENSG00000105205
ENSG00000125703,ENSG00000116095
ENSG00000125730,ENSG00000215218
ENSG00000125733,ENSG00000213218
ENSG00000125735,ENSG00000181029
ENSG00000125740,ENSG00000164047
ENSG00000125743,ENSG00000137942
ENSG00000125743,ENSG00000170340
ENSG00000125743,ENSG00000135441
ENSG00000125743,ENSG00000170293
ENSG00000125743,ENSG00000137077
ENSG00000125743,ENSG00000144802
ENSG00000125743,ENSG00000171169
ENSG00000125753,ENSG00000163029
ENSG00000125753,ENSG00000054356
ENSG00000125755,ENSG00000183579
ENSG00000125755,ENSG00000184916
ENSG00000125755,ENSG00000110448
ENSG00000125755,ENSG00000198833
ENSG00000125772,ENSG00000198408
ENSG00000125787,ENSG00000175324
ENSG00000125787,ENSG00000094755
ENSG00000125798,ENSG00000214706
ENSG00000125814,ENSG00000115423
ENSG00000125814,ENSG00000147509
ENSG00000125818,ENSG00000121351
ENSG00000125818,ENSG00000186642
ENSG00000125818,ENSG00000126777
ENSG00000125820,ENSG00000127314
ENSG00000125820,ENSG00000137962
ENSG00000125826,ENSG00000167419
ENSG00000125826,ENSG00000163202
ENSG00000125835,ENSG00000137942
ENSG00000125835,ENSG00000170293
ENSG00000125835,ENSG00000144802
ENSG00000125835,ENSG00000135441
ENSG00000125835,ENSG00000171169
ENSG00000125835,ENSG00000170340
ENSG00000125835,ENSG00000137077
ENSG00000125843,ENSG00000183831
ENSG00000125845,ENSG00000062822
ENSG00000125845,ENSG00000152207
ENSG00000125848,ENSG00000112486
ENSG00000125870,ENSG00000135441
ENSG00000125870,ENSG00000170293
ENSG00000125870,ENSG00000144802
ENSG00000125870,ENSG00000137942
ENSG00000125870,ENSG00000170340
ENSG00000125870,ENSG00000137077
ENSG00000125870,ENSG00000171169
ENSG00000125877,ENSG00000060762
ENSG00000125877,ENSG00000173848
ENSG00000125877,ENSG00000054282
ENSG00000125885,ENSG00000118965
ENSG00000125885,ENSG00000157404
ENSG00000125901,ENSG00000090402
ENSG00000125901,ENSG00000134326
ENSG00000125901,ENSG00000129083
ENSG00000125912,ENSG00000093009
ENSG00000125912,ENSG00000145741
ENSG00000125944,ENSG00000173269
ENSG00000125952,ENSG00000141527
ENSG00000125952,ENSG00000108312
ENSG00000125952,ENSG00000063438
ENSG00000125952,ENSG00000090104
ENSG00000125952,ENSG00000088179
ENSG00000125952,ENSG00000162643
ENSG00000125965,ENSG00000152207
ENSG00000125971,ENSG00000107859
